state,state_id,county_name,county_id,total_population,percent_non_white,hispanic,percent_hispanic,white,percent_white,black,percent_black,amer_indian,percent_ai,asian,percent_asian,nat_haw_pac_isl,percent_nh,other,percent_other
MO,29,LAFAYETTE,107,32960,0.040169902,386,0.011711165,31290,0.949332524,745,0.022603155,78,0.002366505,80,0.002427184,9,0.000273058,26,0.000788835
MO,29,LAWRENCE,109,35204,0.045847062,1195,0.033945006,33213,0.943443927,68,0.001931599,252,0.007158277,79,0.002244063,7,0.000198841,13,0.000369276
MO,29,LEWIS,111,10494,0.036782924,77,0.007337526,10032,0.955974843,264,0.025157233,16,0.001524681,21,0.002001144,2,0.000190585,6,0.000571755
MO,29,LINCOLN,113,38944,0.034613804,444,0.011400986,37184,0.954806902,672,0.017255546,138,0.00354355,67,0.001720419,10,0.000256779,17,0.000436524
MO,29,LINN,115,13754,0.018394643,104,0.007561437,13406,0.97469827,82,0.005961902,47,0.003417188,19,0.001381416,0,0,1,7.27E-05
MO,29,LIVINGSTON,117,14558,0.036131338,94,0.006456931,13911,0.955557082,331,0.02273664,43,0.002953702,38,0.002610249,2,0.000137382,18,0.001236434
MO,29,MACON,121,15762,0.036162924,121,0.007676691,15071,0.956160386,347,0.022014973,60,0.003806624,25,0.001586093,2,0.000126887,15,0.000951656
MO,29,MADISON,123,11800,0.013135592,66,0.00559322,11552,0.978983051,15,0.001271186,29,0.002457627,33,0.00279661,0,0,12,0.001016949
MO,29,MARIES,125,8903,0.021678086,103,0.011569134,8609,0.966977423,29,0.003257329,47,0.005279119,10,0.001123217,0,0,4,0.000449287
MO,29,MARION,127,28289,0.060977764,252,0.008908056,26236,0.927427622,1303,0.046060306,66,0.002333062,78,0.002757255,15,0.000530241,11,0.000388844
MO,29,MCDONALD,119,21681,0.125639962,2030,0.093630368,18348,0.846270928,33,0.00152207,595,0.027443384,27,0.00124533,29,0.001337577,10,0.000461233
MO,29,MERCER,129,3757,0.009848284,11,0.002927868,3704,0.985893,7,0.001863189,19,0.005057227,0,0,0,0,0,0
MO,29,MILLER,131,23564,0.018714989,231,0.009803089,22934,0.973264301,63,0.00267357,100,0.004243762,27,0.001145816,5,0.000212188,15,0.000636564
MO,29,MISSISSIPPI,133,13427,0.217025396,129,0.009607507,10411,0.77537797,2735,0.203694049,33,0.002457734,15,0.001117152,0,0,2,0.000148954
MO,29,MONITEAU,135,14827,0.074188979,435,0.029338369,13556,0.914278006,557,0.037566601,58,0.003911783,46,0.003102448,2,0.000134889,2,0.000134889
MO,29,MONROE,137,9311,0.050800128,52,0.005584792,8769,0.941789281,357,0.038341746,37,0.003973794,11,0.001181398,3,0.0003222,13,0.001396198
MO,29,MONTGOMERY,139,12136,0.033454186,94,0.00774555,11596,0.955504285,245,0.020187871,29,0.002389585,30,0.002471984,1,8.24E-05,7,0.000576796
MO,29,MORGAN,141,19309,0.020819318,161,0.008338081,18693,0.968097778,97,0.005023564,119,0.006162929,21,0.001087576,3,0.000155368,1,5.18E-05
MO,29,NEW MADRID,143,19760,0.165587036,183,0.009261134,16345,0.827176113,3024,0.153036437,33,0.00167004,26,0.001315789,1,5.06E-05,5,0.000253036
MO,29,NEWTON,145,52636,0.055684322,1147,0.02179117,48642,0.924120374,298,0.005661524,1143,0.021715176,166,0.003153735,144,0.00273577,33,0.000626947
MO,29,NODAWAY,147,21912,0.031945967,155,0.00707375,21067,0.961436656,294,0.013417306,50,0.002281855,189,0.008625411,5,0.000228185,7,0.00031946
MO,29,OREGON,149,10344,0.041860041,113,0.010924207,9696,0.937354988,10,0.000966744,295,0.028518948,14,0.001353442,1,9.67E-05,0,0
MO,29,OSAGE,151,13062,0.01056504,77,0.005894962,12828,0.982085439,16,0.001224927,31,0.002373297,10,0.00076558,3,0.000229674,1,7.66E-05
MO,29,OZARK,153,9542,0.018130372,90,0.009431985,9249,0.969293649,14,0.001467198,59,0.00618319,8,0.000838399,0,0,2,0.0002096
MO,29,PEMISCOT,155,20047,0.282186861,315,0.015713074,14244,0.710530254,5231,0.260936799,46,0.002294608,54,0.00269367,3,0.000149648,8,0.000399062
MO,29,PERRY,157,18132,0.016104126,93,0.005129054,17739,0.978325612,33,0.001819987,42,0.002316347,117,0.00645268,5,0.000275756,2,0.000110302
MO,29,PETTIS,159,39403,0.077532167,1527,0.038753394,35810,0.90881405,1181,0.029972337,130,0.003299241,154,0.003908332,18,0.000456818,45,0.001142045
MO,29,PHELPS,161,39825,0.057300689,485,0.01217828,36884,0.926151915,586,0.014714375,226,0.005674827,934,0.023452605,25,0.000627746,26,0.000652856
MO,29,PIKE,163,18351,0.112364449,295,0.016075418,16110,0.877881314,1672,0.091112201,41,0.002234211,27,0.001471309,7,0.000381451,20,0.001089859
MO,29,PLATTE,165,73781,0.086268822,2211,0.029967065,66230,0.897656578,2542,0.034453315,303,0.004106748,1084,0.014692129,148,0.002005936,77,0.001043629
MO,29,POLK,167,26992,0.026341139,350,0.012966805,26024,0.964137522,119,0.004408714,176,0.006520451,51,0.001889449,8,0.000296384,7,0.000259336
MO,29,PULASKI,169,41165,0.214356856,2404,0.058399125,31200,0.757925422,4858,0.118012875,377,0.009158266,920,0.022349083,129,0.00313373,136,0.003303777
MO,29,PUTNAM,171,5223,0.00899866,32,0.006126747,5155,0.986980662,3,0.000574383,5,0.000957304,7,0.001340226,0,0,0,0
MO,29,RALLS,173,9626,0.018283815,42,0.004363183,9393,0.975794723,106,0.011011843,18,0.001869936,7,0.000727197,1,0.000103885,2,0.000207771
MO,29,RANDOLPH,175,24663,0.089972834,282,0.011434132,22164,0.898674127,1717,0.069618457,106,0.004297936,90,0.003649191,5,0.000202733,19,0.000770385
MO,29,RAY,177,23354,0.031258009,253,0.010833262,22384,0.958465359,340,0.014558534,80,0.003425537,43,0.001841226,1,4.28E-05,13,0.00055665
MO,29,REYNOLDS,179,6689,0.028255345,55,0.008222455,6366,0.951711766,32,0.004783974,86,0.012856929,13,0.001943489,0,0,3,0.000448498
MO,29,RIPLEY,181,13509,0.025094382,132,0.009771264,13019,0.963727885,5,0.000370124,170,0.012584203,30,0.002220742,2,0.000148049,0,0
MO,29,SALINE,195,23756,0.105657519,1050,0.04419936,20923,0.880745917,1268,0.053375989,47,0.001978448,82,0.00345176,49,0.002062637,14,0.000589325
MO,29,SCHUYLER,197,4170,0.011990407,27,0.00647482,4086,0.979856115,2,0.000479616,13,0.003117506,7,0.001678657,1,0.000239808,0,0
MO,29,SCOTLAND,199,4983,0.012843667,42,0.008428657,4890,0.981336544,10,0.002006823,7,0.001404776,4,0.000802729,1,0.000200682,0,0
MO,29,SCOTT,201,40422,0.120850015,448,0.011083074,35221,0.871332443,4217,0.104324378,109,0.002696551,93,0.002300727,3,7.42E-05,15,0.000371085
MO,29,SHANNON,203,8324,0.029673234,77,0.00925036,7864,0.944738107,14,0.001681884,148,0.017779914,4,0.000480538,2,0.000240269,2,0.000240269
MO,29,SHELBY,205,6799,0.020002941,43,0.006324459,6628,0.974849243,66,0.00970731,18,0.002647448,7,0.001029563,0,0,2,0.000294161
MO,29,ST. CHARLES,183,283883,0.052933778,4176,0.014710286,266158,0.937562306,7573,0.026676483,596,0.002099456,2397,0.008443619,61,0.000214877,224,0.000789057
MO,29,ST. CLAIR,185,9652,0.021446333,95,0.00984252,9338,0.967467882,20,0.002072109,72,0.007459594,14,0.001450477,2,0.000207211,4,0.000414422
MO,29,ST. FRANCOIS,187,55641,0.034866374,447,0.008033644,53228,0.956632699,1105,0.019859456,188,0.003378803,174,0.00312719,12,0.000215668,14,0.000251613
MO,29,ST. LOUIS CITY,510,348189,0.553952019,7022,0.020167208,149329,0.428873399,177446,0.509625519,862,0.002475667,6820,0.019587063,83,0.000238376,647,0.001858186
MO,29,ST. LOUIS,189,1016315,0.228972316,14577,0.014342994,772041,0.759647353,192544,0.189453073,1557,0.001532005,22492,0.022130934,223,0.00021942,1315,0.00129389
MO,29,STE. GENEVIEVE,186,17842,0.018551685,132,0.007398274,17404,0.975451183,124,0.006949894,45,0.002522139,29,0.001625378,0,0,1,5.60E-05
MO,29,STODDARD,207,29705,0.021949167,231,0.007776469,28772,0.968591146,268,0.00902205,111,0.003736745,28,0.000942602,3,0.000100993,11,0.000370308
MO,29,STONE,209,28658,0.019052272,298,0.010398493,27797,0.969956033,17,0.000593203,164,0.00572266,52,0.001814502,9,0.000314048,6,0.000209366
MO,29,SULLIVAN,211,7219,0.092810638,634,0.087823798,6508,0.901509904,9,0.00124671,12,0.00166228,10,0.001385233,5,0.000692617,0,0
MO,29,TANEY,213,39703,0.039770294,962,0.024229907,37651,0.948316248,129,0.003249125,309,0.007782787,136,0.003425434,21,0.000528927,22,0.000554114
MO,29,TEXAS,215,23003,0.024562014,221,0.009607443,22034,0.95787506,47,0.002043212,208,0.009042299,78,0.003390862,4,0.00017389,7,0.000304308
MO,29,VERNON,217,20454,0.026302923,172,0.008409113,19742,0.965190183,125,0.006111274,160,0.007822431,63,0.003080082,6,0.000293341,12,0.000586682
MO,29,WARREN,219,24525,0.03922528,314,0.012803262,23330,0.95127421,474,0.019327217,102,0.004159021,53,0.00216106,3,0.000122324,16,0.000652396
MO,29,WASHINGTON,221,23344,0.040353006,170,0.007282385,22159,0.949237491,577,0.024717272,149,0.006382796,35,0.001499315,2,8.57E-05,9,0.000385538
MO,29,WAYNE,223,13259,0.014028207,65,0.00490233,12899,0.972848631,21,0.00158383,76,0.005731956,15,0.001131307,4,0.000301682,5,0.000377102
MO,29,WEBSTER,225,31045,0.033789661,400,0.012884522,29607,0.953680142,358,0.011531648,190,0.006120148,81,0.002609116,5,0.000161057,15,0.00048317
MO,29,WORTH,227,2382,0.008816121,7,0.002938707,2351,0.986985726,4,0.001679261,8,0.003358522,2,0.000839631,0,0,0,0
MO,29,WRIGHT,229,17955,0.018824845,139,0.007741576,17440,0.971317182,49,0.002729045,116,0.006460596,25,0.00139237,1,5.57E-05,8,0.000445558
MS,28,ADAMS,1,34340,0.537245196,273,0.007949913,15701,0.457221899,18026,0.524927199,49,0.001426907,85,0.002475248,4,0.000116482,12,0.000349447
MS,28,ALCORN,3,34558,0.127206435,443,0.012819029,29977,0.867440245,3814,0.110365183,33,0.000954916,72,0.002083454,13,0.000376179,21,0.000607674
MS,28,AMITE,5,13599,0.433928966,113,0.008309435,7636,0.561511876,5756,0.423266417,16,0.001176557,11,0.000808883,2,0.00014707,3,0.000220604
MS,28,ATTALA,7,19661,0.416865877,280,0.014241392,11369,0.578251361,7826,0.398046895,31,0.001576725,52,0.00264483,0,0,7,0.000356035
MS,28,BENTON,9,8026,0.379267381,84,0.010465986,4936,0.615001246,2919,0.363692998,35,0.004360827,4,0.00049838,1,0.000124595,1,0.000124595
MS,28,BOLIVAR,11,40633,0.666305681,477,0.011739227,13365,0.328919843,26345,0.64836463,39,0.000959811,199,0.004897497,3,7.38E-05,11,0.000270716
MS,28,CALHOUN,13,15069,0.309310505,318,0.021102927,10339,0.686110558,4308,0.285884929,20,0.001327228,9,0.000597253,0,0,6,0.000398168
MS,28,CARROLL,15,10769,0.374129486,79,0.007335871,6705,0.622620485,3926,0.364564955,6,0.000557155,17,0.001578605,1,9.29E-05,0,0
MS,28,CHICKASAW,17,19440,0.436162552,445,0.022890947,10887,0.560030864,7967,0.409825103,28,0.001440329,34,0.001748971,5,0.000257202,0,0
MS,28,CHOCTAW,19,9758,0.31850789,79,0.008095921,6613,0.677700348,2980,0.305390449,30,0.0030744,13,0.00133224,1,0.00010248,5,0.0005124
MS,28,CLAIBORNE,21,11831,0.846082325,94,0.007945229,1783,0.150705773,9892,0.836108528,6,0.000507142,16,0.001352379,0,0,2,0.000169047
MS,28,CLARKE,23,17955,0.355555561,120,0.006683375,11518,0.64149262,6220,0.34642161,17,0.000946811,19,0.001058201,1,5.57E-05,7,0.000389864
MS,28,CLAY,25,21979,0.57177306,190,0.008644615,9332,0.424587106,12331,0.561035534,9,0.000409482,35,0.001592429,2,9.10E-05,0,0
MS,28,COAHOMA,27,30622,0.70380772,276,0.009013128,8898,0.290575403,21099,0.689014434,26,0.000849063,143,0.004669845,4,0.000130625,4,0.000130625
MS,28,COPIAH,29,28757,0.521160065,332,0.011545015,13627,0.473867232,14577,0.506902667,19,0.000660709,43,0.001495288,3,0.000104322,13,0.000452064
MS,28,COVINGTON,31,19407,0.364043874,155,0.007986809,12249,0.631164013,6860,0.353480703,24,0.001236667,23,0.001185139,2,0.000103056,1,5.15E-05
MS,28,DESOTO,33,107199,0.146391292,2516,0.023470368,90816,0.847172082,12166,0.113489865,271,0.002528009,648,0.006044833,35,0.000326496,57,0.000531721
MS,28,FORREST,35,72604,0.356605696,912,0.012561291,46225,0.636672911,24225,0.333659303,131,0.001804308,535,0.00736874,13,0.000179053,75,0.001033001
MS,28,FRANKLIN,37,8448,0.368963069,45,0.005326705,5286,0.625710227,3048,0.360795455,18,0.002130682,6,0.000710227,0,0,0,0
MS,28,GEORGE,39,19144,0.108389052,307,0.016036356,16976,0.88675303,1681,0.087808191,45,0.002350606,30,0.001567071,0,0,12,0.000626828
MS,28,GREENE,41,13299,0.271900149,106,0.007970524,9637,0.72464095,3467,0.260696293,30,0.002255809,8,0.000601549,4,0.000300774,1,7.52E-05
MS,28,GRENADA,43,23263,0.418819585,145,0.006233074,13414,0.576623823,9480,0.407514078,33,0.001418562,78,0.003352964,3,0.00012896,4,0.000171947
MS,28,HANCOCK,45,42967,0.101403403,775,0.018037098,38180,0.888588917,2925,0.0680755,248,0.005771871,374,0.008704355,15,0.000349105,20,0.000465474
MS,28,HARRISON,47,189601,0.267129392,4910,0.025896488,136141,0.718039462,39694,0.209355436,797,0.004203564,4874,0.025706615,151,0.000796409,222,0.00117088
MS,28,HINDS,49,250800,0.624318175,1978,0.007886762,92804,0.370031898,152652,0.608660287,280,0.001116427,1493,0.005952951,23,9.17E-05,153,0.000610048
MS,28,HOLMES,51,21609,0.791475773,194,0.008977741,4395,0.203387477,16850,0.779767689,24,0.001110648,32,0.001480864,0,0,3,0.000138831
MS,28,HUMPHREYS,53,11206,0.728984472,168,0.014991969,3006,0.268249152,7955,0.70988756,9,0.000803141,30,0.002677137,0,0,7,0.000624665
MS,28,ISSAQUENA,55,2274,0.632365874,10,0.004397537,822,0.361477573,1426,0.62708883,2,0.000879507,0,0,0,0,0,0
MS,28,ITAWAMBA,57,22770,0.076679825,226,0.00992534,20942,0.919718928,1449,0.063636364,29,0.001273606,41,0.001800615,0,0,1,4.39E-05
MS,28,JACKSON,59,131420,0.248927104,2807,0.021359002,97461,0.741599452,27308,0.207791813,416,0.003165424,2033,0.015469487,49,0.00037285,101,0.000768528
MS,28,JASPER,61,18149,0.534795305,117,0.006446636,8378,0.46162323,9561,0.526805885,11,0.000606094,12,0.000661193,5,0.000275497,0,0
MS,28,JEFFERSON,63,9740,0.868172484,64,0.006570842,1263,0.129671458,8373,0.859650924,8,0.000821355,10,0.001026694,1,0.000102669,0,0
MS,28,JEFFERSON DAVIS,65,13962,0.580432581,107,0.007663659,5781,0.414052428,7961,0.570190517,12,0.000859476,18,0.001289214,1,7.16E-05,5,0.000358115
MS,28,JONES,67,64958,0.288540321,1271,0.019566489,45955,0.707457126,17032,0.262200191,241,0.00371009,172,0.002647865,6,9.24E-05,21,0.000323286
MS,28,KEMPER,69,10453,0.605472113,76,0.00727064,4068,0.389170573,6028,0.576676552,213,0.020376925,8,0.000765331,0,0,4,0.000382665
MS,28,LAFAYETTE,71,38744,0.279501342,427,0.011021061,27611,0.712652282,9647,0.248993393,52,0.001342143,642,0.016570308,5,0.000129052,56,0.001445385
MS,28,LAMAR,73,39070,0.14781162,426,0.010903507,33090,0.846941387,5027,0.128666496,61,0.0015613,245,0.006270796,4,0.00010238,12,0.000307141
MS,28,LAUDERDALE,75,78161,0.398638707,888,0.011361165,46587,0.596038945,29706,0.380061668,127,0.001624851,385,0.00492573,21,0.000268676,31,0.000396617
MS,28,LAWRENCE,77,13258,0.330441997,89,0.006712928,8835,0.666390104,4233,0.319278926,21,0.001583949,35,0.002639916,3,0.000226278,0,0
MS,28,LEAKE,79,20940,0.440210112,440,0.021012416,11631,0.555444126,7793,0.372158548,950,0.045367717,30,0.001432665,3,0.000143266,2,9.55E-05
MS,28,LEE,81,75755,0.262609726,882,0.011642796,55367,0.73086925,18495,0.244142301,93,0.001227642,393,0.005187776,7,9.24E-05,24,0.000316811
MS,28,LEFLORE,83,37947,0.69984452,720,0.018973832,11238,0.296149893,25526,0.672675047,42,0.001106807,244,0.006430021,15,0.000395288,10,0.000263525
MS,28,LINCOLN,85,33166,0.306970991,229,0.006904661,22866,0.689440994,9807,0.295694386,54,0.001628173,81,0.00244226,2,6.03E-05,8,0.000241211
MS,28,LOWNDES,87,61586,0.432484655,684,0.01110642,34489,0.560013639,25486,0.413827818,99,0.001607508,329,0.005342123,8,0.0001299,29,0.000470886
MS,28,MADISON,89,74674,0.398090365,742,0.009936524,44613,0.597436859,27897,0.373583844,82,0.001098106,965,0.012922838,15,0.000200873,26,0.00034818
MS,28,MARION,91,25595,0.327485868,158,0.006173081,17063,0.666653643,8106,0.316702481,58,0.002266068,53,0.002070717,1,3.91E-05,6,0.000234421
MS,28,MARSHALL,93,34993,0.515045866,425,0.012145286,16774,0.479353013,17496,0.499985711,54,0.001543166,38,0.001085931,5,0.000142886,5,0.000142886
MS,28,MONROE,95,38014,0.31643605,261,0.006865892,25832,0.679539117,11652,0.306518651,36,0.00094702,66,0.001736202,4,0.000105224,10,0.000263061
MS,28,MONTGOMERY,97,12189,0.45778977,103,0.008450242,6570,0.539010583,5437,0.446057921,9,0.000738371,27,0.002215112,3,0.000246124,1,8.20E-05
MS,28,NESHOBA,99,28684,0.342978665,332,0.011574397,18630,0.649491005,5515,0.192267466,3922,0.136731279,54,0.001882583,6,0.000209176,9,0.000313764
MS,28,NEWTON,101,21838,0.35071893,198,0.009066764,14095,0.645434564,6617,0.303003938,796,0.036450224,39,0.001785878,0,0,9,0.000412126
MS,28,NOXUBEE,103,12548,0.702900861,141,0.01123685,3667,0.292237807,8634,0.688077781,19,0.001514186,13,0.001036022,0,0,13,0.001036022
MS,28,OKTIBBEHA,105,42902,0.411356114,461,0.01074542,24973,0.582094075,15994,0.372803133,69,0.001608317,1084,0.025266887,12,0.000279707,28,0.00065265
MS,28,PANOLA,107,34274,0.495185902,384,0.011203828,17191,0.501575538,16478,0.480772597,55,0.001604715,53,0.001546362,2,5.84E-05,0,0
MS,28,PEARL RIVER,109,48621,0.143291994,686,0.01410913,41181,0.8469797,5888,0.121099936,212,0.004360256,130,0.002673742,12,0.000246807,39,0.000802123
MS,28,PERRY,111,12138,0.238342396,122,0.010051079,9194,0.757455924,2713,0.223512935,38,0.003130664,14,0.001153403,6,0.000494315,0,0
MS,28,PIKE,113,38940,0.486235193,284,0.007293272,19841,0.509527478,18433,0.473369286,74,0.00190036,127,0.003261428,3,7.70E-05,13,0.000333847
MS,28,PONTOTOC,115,26726,0.160031413,481,0.017997456,22336,0.835740477,3711,0.138853551,55,0.002057921,26,0.000972835,1,3.74E-05,3,0.00011225
MS,28,PRENTISS,117,25556,0.138871498,176,0.006886837,21845,0.854789482,3285,0.128541243,43,0.001682579,40,0.00156519,0,0,5,0.000195649
MS,28,QUITMAN,119,10117,0.692497689,55,0.005436394,3065,0.302955422,6919,0.683898389,13,0.001284966,17,0.00168034,1,9.88E-05,1,9.88E-05
MS,28,RANKIN,121,115327,0.192461436,1520,0.013179915,92552,0.802518057,19669,0.170549828,184,0.001595463,754,0.006537931,22,0.000190762,47,0.000407537
MS,28,SCOTT,123,28423,0.448193365,1660,0.058403406,15546,0.546951413,10944,0.385040284,79,0.002779439,42,0.001477677,4,0.000140731,10,0.000351828
MS,28,SHARKEY,125,6580,0.705471125,86,0.013069909,1911,0.290425532,4527,0.687993921,12,0.001823708,17,0.002583587,0,0,0,0
MS,28,SIMPSON,127,27639,0.355512139,318,0.011505481,17686,0.639892905,9432,0.34125692,32,0.001157784,35,0.001266327,3,0.000108542,6,0.000217085
MS,28,SMITH,129,16182,0.238660243,96,0.005932518,12268,0.758126313,3728,0.230379434,16,0.000988753,15,0.000926956,1,6.18E-05,6,0.000370782
MS,28,STONE,131,13622,0.20709147,170,0.012479812,10724,0.78725591,2591,0.190207018,30,0.00220232,21,0.001541624,3,0.000220232,6,0.000440464
MS,28,SUNFLOWER,133,34369,0.712648026,448,0.013035002,9799,0.285111583,23871,0.694550322,29,0.000843784,136,0.003957054,0,0,9,0.000261864
MS,28,TALLAHATCHIE,135,14903,0.602965846,137,0.00919278,5867,0.393679125,8784,0.589411528,13,0.000872308,52,0.00348923,0,0,0,0
MS,28,TATE,137,25370,0.321482065,223,0.008789909,17093,0.673748522,7844,0.309184076,48,0.001891998,23,0.000906583,10,0.000394166,8,0.000315333
MS,28,TIPPAH,139,20826,0.183232498,434,0.020839335,16890,0.811005474,3306,0.158743878,38,0.001824642,21,0.001008355,3,0.000144051,14,0.000672237
MS,28,TISHOMINGO,141,19163,0.051975161,343,0.017899076,18067,0.94280645,595,0.031049418,40,0.002087356,12,0.000626207,2,0.000104368,4,0.000208736
MS,28,TUNICA,143,9227,0.726129836,233,0.025251978,2482,0.268993172,6414,0.695133846,9,0.000975398,38,0.004118348,3,0.000325133,3,0.000325133
MS,28,UNION,145,25362,0.168480375,413,0.016284205,20969,0.826788108,3784,0.14919959,32,0.00126173,38,0.001498305,1,3.94E-05,5,0.000197145
MS,28,WALTHALL,147,15156,0.452098178,201,0.013262074,8208,0.541567696,6593,0.435009237,18,0.001187648,33,0.002177356,2,0.000131961,5,0.000329902
MS,28,WARREN,149,49644,0.449258722,514,0.010353718,27049,0.544859399,21341,0.429880751,109,0.002195633,303,0.006103457,5,0.000100717,31,0.000624446
MS,28,WASHINGTON,151,62977,0.657890976,531,0.00843165,21243,0.337313622,40495,0.643012528,54,0.000857456,327,0.005192372,9,0.000142909,16,0.000254061
MS,28,WAYNE,153,21216,0.386406517,134,0.006315988,12955,0.610624057,8017,0.377875189,14,0.000659879,31,0.001461161,2,9.43E-05,0,0
MS,28,WEBSTER,155,10294,0.227122595,174,0.01690305,7919,0.769283078,2134,0.207305226,10,0.00097144,18,0.001748591,0,0,2,0.000194288
MS,28,WILKINSON,157,10312,0.685802948,45,0.004363848,3202,0.310512025,7015,0.680275407,10,0.000969744,2,0.000193949,0,0,0,0
MS,28,WINSTON,159,20160,0.450198406,243,0.012053571,11024,0.546825397,8687,0.430902778,128,0.006349206,16,0.000793651,0,0,2,9.92E-05
MS,28,YALOBUSHA,161,13051,0.396981074,127,0.009731055,7827,0.599724159,5006,0.38357214,26,0.001992185,11,0.000842847,11,0.000842847,0,0
MS,28,YAZOO,163,28149,0.584709886,1233,0.043802622,11558,0.410600732,15074,0.535507478,53,0.001882838,97,0.003445948,1,3.55E-05,1,3.55E-05
MT,30,BEAVERHEAD,1,9202,0.045424907,246,0.026733319,8687,0.944033906,12,0.001304064,128,0.01391002,17,0.001847424,2,0.000217344,13,0.001412736
MT,30,BIG HORN,3,12671,0.623707658,465,0.036697972,4457,0.351748086,4,0.000315681,7403,0.584247494,28,0.00220977,1,7.89E-05,2,0.000157841
MT,30,BLAINE,5,7009,0.461834783,70,0.009987159,3670,0.523612498,10,0.001426737,3144,0.448566129,6,0.000856042,2,0.000285347,5,0.000713369
